action,curr_lane,free_E,free_NE,free_NW,free_SE,free_SW,free_W,latent_collision,iaction,probability,elapsed_time,group_id,ranking,potential_crash_before_intervention,potential_crash_after_intervention,best_intervention
keep,False,True,True,True,False,True,True,True,swerve_right,0.001013122119424,3.28428030014038,100,2,False,False,
keep,False,True,True,True,False,True,True,True,cruise,0.003691052441039,3.38112711906433,100,3,False,False,
keep,False,True,True,True,False,True,True,True,change_to_right,0.011510056988743,3.3196485042572,100,4,False,False,
keep,False,True,True,True,False,True,True,True,keep,0.015148362648939,3.42049717903137,100,5,False,True,
keep,False,True,True,True,False,True,True,True,change_to_left,0.999970729600131,3.24187135696411,100,6,False,True,
change_to_right,False,True,True,True,True,False,False,True,cruise,0.000999018417958,3.28956604003906,101,1,False,False,*
change_to_right,False,True,True,True,True,False,False,True,change_to_right,0.001007790290045,3.3031849861145,101,2,False,True,
change_to_right,False,True,True,True,True,False,False,True,keep,0.500002194034804,3.3053982257843,101,3,False,False,
change_to_right,False,True,True,True,True,False,False,True,swerve_left,0.500002194034804,3.26724362373352,101,3,False,False,
change_to_right,False,True,True,True,True,False,False,True,swerve_right,0.500002194034804,3.31105208396912,101,4,False,False,
change_to_right,False,True,True,True,True,False,False,True,change_to_left,0.999997486318954,3.26433730125427,101,5,False,True,
cruise,False,True,True,True,True,False,False,True,change_to_right,0.000999025385139,3.28558492660522,102,1,False,False,*
cruise,False,True,True,True,True,False,False,True,cruise,0.001007790283016,3.26566672325134,102,2,False,True,
cruise,False,True,True,True,True,False,False,True,swerve_left,0.500002194033049,3.25904083251953,102,3,False,False,
cruise,False,True,True,True,True,False,False,True,swerve_right,0.500002194033049,3.28470182418823,102,3,False,False,
cruise,False,True,True,True,True,False,False,True,keep,0.500002194033049,3.27755618095398,102,4,False,False,
cruise,False,True,True,True,True,False,False,True,change_to_left,0.9999974855221,3.27233648300171,102,5,False,True,
keep,False,True,True,True,True,False,False,True,cruise,0.000999009683868,3.31187319755554,103,1,False,False,*
keep,False,True,True,True,True,False,False,True,change_to_right,0.000999013157424,3.28233528137207,103,2,False,False,
keep,False,True,True,True,True,False,False,True,swerve_left,0.500001093854351,3.3004469871521,103,3,False,False,
keep,False,True,True,True,True,False,False,True,swerve_right,0.500001093854351,3.27911472320557,103,3,False,False,
keep,False,True,True,True,True,False,False,True,keep,0.502193177915385,3.27831482887268,103,4,False,True,
keep,False,True,True,True,True,False,False,True,change_to_left,0.999497806565782,3.27012515068054,103,5,False,True,
change_to_right,False,True,True,True,True,False,True,True,swerve_left,0.000999047704538,3.32360363006592,104,1,False,False,*
change_to_right,False,True,True,True,True,False,True,True,swerve_right,0.000999063911034,3.28247261047363,104,2,False,False,
change_to_right,False,True,True,True,True,False,True,True,keep,0.000999281228281,3.27359628677368,104,3,False,False,
change_to_right,False,True,True,True,True,False,True,True,cruise,0.001002223775691,3.30680274963379,104,4,False,False,
change_to_right,False,True,True,True,True,False,True,True,change_to_right,0.001062037855508,3.26301121711731,104,5,False,True,
change_to_right,False,True,True,True,True,False,True,True,change_to_left,0.99999887822318,3.30007481575012,104,6,False,True,
cruise,False,True,True,True,True,False,True,True,swerve_left,0.000999047707022,3.3177433013916,105,1,False,False,*
cruise,False,True,True,True,True,False,True,True,swerve_right,0.000999063914378,3.29793548583984,105,2,False,False,
cruise,False,True,True,True,True,False,True,True,change_to_right,0.000999071060546,3.2567892074585,105,3,False,False,
cruise,False,True,True,True,True,False,True,True,keep,0.00099928124318,3.27776598930359,105,4,False,False,
cruise,False,True,True,True,True,False,True,True,cruise,0.00106204120717,3.30757665634155,105,5,False,True,
cruise,False,True,True,True,True,False,True,True,change_to_left,0.999998931280244,3.29344201087952,105,6,False,True,
keep,False,True,True,True,True,False,True,True,swerve_left,0.000999047704704,3.27921652793884,106,1,False,False,*
keep,False,True,True,True,True,False,True,True,swerve_right,0.000999063911256,3.25298404693604,106,2,False,False,
keep,False,True,True,True,True,False,True,True,change_to_right,0.000999071057069,3.25905823707581,106,3,False,False,
keep,False,True,True,True,True,False,True,True,cruise,0.001002223787114,3.30432152748108,106,4,False,False,
keep,False,True,True,True,True,False,True,True,keep,0.001062038078941,3.2671012878418,106,5,False,True,
keep,False,True,True,True,True,False,True,True,change_to_left,0.999998881760142,3.29667401313782,106,6,False,True,
change_to_right,False,True,True,True,True,True,False,True,cruise,0.000999052247274,3.28491115570068,107,1,False,False,*
change_to_right,False,True,True,True,True,True,False,True,change_to_right,0.001009793094395,3.25762987136841,107,2,False,True,
change_to_right,False,True,True,True,True,True,False,True,keep,0.500002693986726,3.29830718040466,107,3,False,False,
change_to_right,False,True,True,True,True,True,False,True,swerve_left,0.500002693986726,3.29718327522278,107,3,False,False,
change_to_right,False,True,True,True,True,True,False,True,swerve_right,0.500002693986726,3.30962228775024,107,3,False,False,
change_to_right,False,True,True,True,True,True,False,True,change_to_left,0.999997478536479,3.28252744674683,107,4,False,True,
cruise,False,True,True,True,True,True,False,True,change_to_right,0.000999022353032,3.32285118103027,108,1,False,False,*
cruise,False,True,True,True,True,True,False,True,cruise,0.001009793124612,3.29296159744263,108,2,False,True,
cruise,False,True,True,True,True,True,False,True,keep,0.500002693994269,3.31623148918152,108,3,False,False,
cruise,False,True,True,True,True,True,False,True,swerve_left,0.500002693994269,3.273921251297,108,3,False,False,
cruise,False,True,True,True,True,True,False,True,swerve_right,0.500002693994269,3.29915761947632,108,4,False,False,
cruise,False,True,True,True,True,True,False,True,change_to_left,0.999997481326556,3.26339411735535,108,5,False,True,
keep,False,True,True,True,True,True,False,True,change_to_right,0.000999011635113,3.30061554908752,109,1,False,False,*
keep,False,True,True,True,True,True,False,True,cruise,0.000999026524341,3.28133893013,109,2,False,False,
keep,False,True,True,True,True,True,False,True,swerve_right,0.500001341773514,3.30819535255432,109,3,False,False,
keep,False,True,True,True,True,True,False,True,swerve_left,0.500001341773514,3.26163053512573,109,4,False,False,
keep,False,True,True,True,True,True,False,True,keep,0.502690255823152,3.2673659324646,109,5,False,True,
keep,False,True,True,True,True,True,False,True,change_to_left,0.999497308498792,3.26677989959717,109,6,False,True,
change_to_right,False,True,True,True,True,True,True,True,swerve_right,0.001002597012254,3.28480935096741,110,1,False,False,*
change_to_right,False,True,True,True,True,True,True,True,swerve_left,0.001092198302875,3.28185272216797,110,2,False,False,
change_to_right,False,True,True,True,True,True,True,True,keep,0.00111227636397,3.27936029434204,110,3,False,False,
change_to_right,False,True,True,True,True,True,True,True,cruise,0.011627949468672,3.25997829437256,110,4,False,False,
change_to_right,False,True,True,True,True,True,True,True,change_to_right,0.013933591422269,3.25947737693787,110,5,False,True,
change_to_right,False,True,True,True,True,True,True,True,change_to_left,0.999974425431559,3.26960849761963,110,6,False,True,
cruise,False,True,True,True,True,True,True,True,swerve_right,0.00100263397368,3.27030277252197,111,1,False,False,*
cruise,False,True,True,True,True,True,True,True,swerve_left,0.001093156226531,3.31554555892944,111,2,False,False,
cruise,False,True,True,True,True,True,True,True,keep,0.001113440658937,3.25872611999512,111,3,False,False,
cruise,False,True,True,True,True,True,True,True,change_to_right,0.002197386495937,3.29689764976501,111,4,False,False,
cruise,False,True,True,True,True,True,True,True,cruise,0.014066538940639,3.31816959381104,111,5,False,True,
cruise,False,True,True,True,True,True,True,True,change_to_left,0.999984430734489,3.30760025978088,111,6,False,True,
keep,False,True,True,True,True,True,True,True,swerve_right,0.001002592856727,3.26430749893188,112,1,False,False,*
keep,False,True,True,True,True,True,True,True,swerve_left,0.0010920906047,3.31299495697021,112,2,False,False,
keep,False,True,True,True,True,True,True,True,change_to_right,0.002183823512845,3.26549792289734,112,3,False,False,
keep,False,True,True,True,True,True,True,True,cruise,0.011615666727474,3.29388499259949,112,4,False,False,
keep,False,True,True,True,True,True,True,True,keep,0.013918644296773,3.25717425346375,112,5,False,True,
keep,False,True,True,True,True,True,True,True,change_to_left,0.999973300547693,3.29743719100952,112,6,False,True,
keep,True,False,False,False,False,False,False,True,swerve_right,0.000999422630953,3.26782250404358,113,1,False,False,*
keep,True,False,False,False,False,False,False,True,keep,0.001422319308796,3.25418782234192,113,2,False,True,
keep,True,False,False,False,False,False,False,True,swerve_left,0.500105671231453,3.33570861816406,113,3,False,False,
keep,True,False,False,False,False,False,False,True,change_to_right,0.999211395599243,3.28316378593445,113,4,False,True,
keep,True,False,False,False,False,False,False,True,cruise,0.999211395599243,3.31514191627502,113,5,False,True,
keep,True,False,False,False,False,False,False,True,change_to_left,0.999211395599243,3.30053949356079,113,6,False,True,
keep,True,False,False,False,False,False,True,True,swerve_right,0.000999422929816,3.25481295585632,114,1,False,False,*
keep,True,False,False,False,False,False,True,True,swerve_left,0.000999422929816,3.28654527664185,114,2,False,False,
keep,True,False,False,False,False,False,True,True,keep,0.001422619367958,3.27258443832397,114,3,False,True,
keep,True,False,False,False,False,False,True,True,change_to_right,0.999211544733183,3.29045820236206,114,4,False,True,
keep,True,False,False,False,False,False,True,True,cruise,0.999211544733183,3.29575371742249,114,4,False,True,
keep,True,False,False,False,False,False,True,True,change_to_left,0.999211544733183,3.30830502510071,114,5,False,True,
keep,True,False,False,False,False,True,False,True,swerve_right,0.000999424783745,3.30340313911438,115,1,False,False,*
keep,True,False,False,False,False,True,False,True,keep,0.001424056516464,3.32049345970154,115,2,False,True,
keep,True,False,False,False,False,True,False,True,swerve_left,0.500106210827499,3.26846742630005,115,3,False,False,
keep,True,False,False,False,False,True,False,True,change_to_left,0.999211607444882,3.29912781715393,115,4,False,True,
keep,True,False,False,False,False,True,False,True,change_to_right,0.999211607444882,3.26953625679016,115,4,False,True,
keep,True,False,False,False,False,True,False,True,cruise,0.999211733491432,3.27606582641602,115,5,False,True,
keep,True,False,False,False,False,True,True,True,swerve_left,0.000999434058224,3.2548394203186,116,1,False,False,*
keep,True,False,False,False,False,True,True,True,swerve_right,0.000999434058224,3.31292939186096,116,1,False,False,
keep,True,False,False,False,False,True,True,True,keep,0.001433358828349,3.29171109199524,116,2,False,True,
keep,True,False,False,False,False,True,True,True,change_to_right,0.999213055055089,3.30244398117065,116,3,False,True,
keep,True,False,False,False,False,True,True,True,cruise,0.999213055055089,3.26502299308777,116,4,False,True,
keep,True,False,False,False,False,True,True,True,change_to_left,0.999213181359448,3.29093980789185,116,5,False,True,
keep,True,False,False,False,True,False,False,True,swerve_right,0.000999426454812,3.30125737190247,117,1,False,False,*
keep,True,False,False,False,True,False,False,True,keep,0.001425732598222,3.29480504989624,117,2,False,True,
keep,True,False,False,False,True,False,False,True,swerve_left,0.500106629638745,3.27361631393433,117,3,False,False,
keep,True,False,False,False,True,False,False,True,change_to_left,0.999211809373087,3.27512717247009,117,4,False,True,
keep,True,False,False,False,True,False,False,True,change_to_right,0.999211809373087,3.29368472099304,117,4,False,True,
keep,True,False,False,False,True,False,False,True,cruise,0.999212061440572,3.25400447845459,117,5,False,True,
keep,True,False,False,False,True,False,True,True,swerve_left,0.000999169636094,3.26377320289612,118,1,False,False,*
keep,True,False,False,False,True,False,True,True,swerve_right,0.000999422815342,3.27954721450806,118,2,False,False,
keep,True,False,False,False,True,False,True,True,keep,0.001422082206679,3.30452823638916,118,3,False,True,
keep,True,False,False,False,True,False,True,True,change_to_right,0.999211424037429,3.29787421226501,118,4,False,True,
keep,True,False,False,False,True,False,True,True,cruise,0.999211424037429,3.30435800552368,118,5,False,True,
keep,True,False,False,False,True,False,True,True,change_to_left,0.999211550098364,3.2575523853302,118,6,False,True,
keep,True,False,False,False,True,True,False,True,swerve_right,0.000999137135543,3.27475357055664,119,1,False,False,*
keep,True,False,False,False,True,True,False,True,keep,0.001626136484982,3.28123092651367,119,2,False,True,
keep,True,False,False,False,True,True,False,True,swerve_left,0.500156862224005,3.28616094589233,119,3,False,False,
keep,True,False,False,False,True,True,False,True,change_to_left,0.999234538518998,3.24792218208313,119,4,False,True,
keep,True,False,False,False,True,True,False,True,change_to_right,0.999234538518998,3.3293764591217,119,5,False,True,
keep,True,False,False,False,True,True,False,True,cruise,0.999235951050506,3.31310725212097,119,6,False,True,
keep,True,False,False,False,True,True,True,True,swerve_left,0.001001458045318,3.32427620887756,120,1,False,False,
keep,True,False,False,False,True,True,True,True,swerve_right,0.001001458045318,3.26267123222351,120,1,False,False,*
keep,True,False,False,False,True,True,True,True,keep,0.003463315195063,3.26114392280579,120,2,False,True,
keep,True,False,False,False,True,True,True,True,change_to_right,0.999293778465258,3.28006505966187,120,3,False,True,
keep,True,False,False,False,True,True,True,True,cruise,0.999294433763037,3.30082654953003,120,4,False,True,
keep,True,False,False,False,True,True,True,True,change_to_left,0.999300082023204,3.28285551071167,120,5,False,True,
keep,True,False,False,True,False,False,False,True,keep,0.001421243133108,3.27731204032898,121,1,False,True,*
keep,True,False,False,True,False,False,False,True,swerve_left,0.500105507832801,3.31645727157593,121,2,False,False,
keep,True,False,False,True,False,False,False,True,swerve_right,0.500105507832801,3.26995086669922,121,3,False,False,
keep,True,False,False,True,False,False,False,True,change_to_left,0.999210797393435,3.29942870140076,121,4,False,True,
keep,True,False,False,True,False,False,False,True,change_to_right,0.999211300225582,3.26893043518066,121,5,False,True,
keep,True,False,False,True,False,False,False,True,cruise,0.999211300225582,3.2999107837677,121,6,False,True,
change_to_left,True,False,False,True,False,False,True,True,keep,0.000999336317732,3.29168391227722,122,1,False,False,
change_to_left,True,False,False,True,False,False,True,True,swerve_left,0.000999336317732,3.2924268245697,122,1,False,False,
change_to_left,True,False,False,True,False,False,True,True,swerve_right,0.000999336317732,3.28118348121643,122,1,False,False,*
change_to_left,True,False,False,True,False,False,True,True,change_to_left,0.001335996338648,3.28841400146484,122,2,False,True,
change_to_left,True,False,False,True,False,False,True,True,change_to_right,0.999334655817487,3.28014540672302,122,3,False,True,
change_to_left,True,False,False,True,False,False,True,True,cruise,0.999334655817487,3.28747916221619,122,3,False,True,
keep,True,False,False,True,False,False,True,True,change_to_left,0.000999336317732,3.27214527130127,123,1,False,False,
keep,True,False,False,True,False,False,True,True,swerve_left,0.000999336317732,3.25339961051941,123,1,False,False,*
keep,True,False,False,True,False,False,True,True,swerve_right,0.000999336317732,3.30318546295166,123,1,False,False,
keep,True,False,False,True,False,False,True,True,keep,0.001335996338648,3.30383539199829,123,2,False,True,
keep,True,False,False,True,False,False,True,True,cruise,0.999334655817487,3.30380773544312,123,3,False,True,
keep,True,False,False,True,False,False,True,True,change_to_right,0.999334655817487,3.26503610610962,123,4,False,True,
keep,True,False,False,True,False,True,False,True,keep,0.001421240465169,3.28380537033081,124,1,False,True,*
keep,True,False,False,True,False,True,False,True,swerve_right,0.500105507166149,3.29027557373047,124,2,False,False,
keep,True,False,False,True,False,True,False,True,swerve_left,0.500105507166149,3.22826194763184,124,3,False,False,
keep,True,False,False,True,False,True,False,True,change_to_left,0.999210004477408,3.29981017112732,124,4,False,True,
keep,True,False,False,True,False,True,False,True,change_to_right,0.999210880573436,3.30486655235291,124,5,False,True,
keep,True,False,False,True,False,True,False,True,cruise,0.999212514050282,3.25920486450195,124,6,False,True,
change_to_left,True,False,False,True,False,True,True,True,keep,0.000999134711626,3.29246211051941,125,1,False,False,*
change_to_left,True,False,False,True,False,True,True,True,swerve_right,0.000999335747254,3.30760335922241,125,2,False,False,
change_to_left,True,False,False,True,False,True,True,True,swerve_left,0.000999335747254,3.25788855552673,125,3,False,False,
change_to_left,True,False,False,True,False,True,True,True,change_to_left,0.001334752828203,3.25419473648071,125,4,False,True,
change_to_left,True,False,False,True,False,True,True,True,change_to_right,0.999333818600681,3.28639793395996,125,5,False,True,
change_to_left,True,False,False,True,False,True,True,True,cruise,0.9993348806703,3.24714994430542,125,6,False,True,
keep,True,False,False,True,False,True,True,True,change_to_left,0.000999067855801,3.26715016365051,126,1,False,False,*
keep,True,False,False,True,False,True,True,True,swerve_left,0.000999335747343,3.25566530227661,126,2,False,False,
keep,True,False,False,True,False,True,True,True,swerve_right,0.000999335747343,3.40588593482971,126,2,False,False,
keep,True,False,False,True,False,True,True,True,keep,0.001334752917528,3.2659924030304,126,3,False,True,
keep,True,False,False,True,False,True,True,True,change_to_right,0.999333818689226,3.29701399803162,126,4,False,True,
keep,True,False,False,True,False,True,True,True,cruise,0.999334880759128,3.26375913619995,126,5,False,True,
keep,True,False,False,True,True,False,False,True,keep,0.001422557742559,3.26010179519653,127,1,False,True,*
keep,True,False,False,True,True,False,False,True,swerve_right,0.500105836321086,3.24738240242004,127,2,False,False,
keep,True,False,False,True,True,False,False,True,swerve_left,0.500105836321086,3.2903139591217,127,3,False,False,
keep,True,False,False,True,True,False,False,True,change_to_left,0.999211115514862,3.25580525398254,127,4,False,True,
keep,True,False,False,True,True,False,False,True,change_to_right,0.999211367062624,3.2841637134552,127,5,False,True,
keep,True,False,False,True,True,False,False,True,cruise,0.999211492958822,3.29581308364868,127,6,False,True,
change_to_left,True,False,False,True,True,False,True,True,swerve_left,0.000999070427881,3.28908276557922,128,1,False,False,*
change_to_left,True,False,False,True,True,False,True,True,swerve_right,0.000999356748685,3.26199793815613,128,2,False,False,
change_to_left,True,False,False,True,True,False,True,True,keep,0.001000528419194,3.27690172195435,128,3,False,False,
change_to_left,True,False,False,True,True,False,True,True,change_to_left,0.001355461181842,3.30086588859558,128,4,False,True,
change_to_left,True,False,False,True,True,False,True,True,cruise,0.999339293112185,3.27925443649292,128,5,False,True,
change_to_left,True,False,False,True,True,False,True,True,change_to_right,0.999339293112185,3.27339720726013,128,6,False,True,
keep,True,False,False,True,True,False,True,True,swerve_left,0.000999070426431,3.28788256645203,129,1,False,False,*
keep,True,False,False,True,True,False,True,True,swerve_right,0.000999356741258,3.27787804603577,129,2,False,False,
keep,True,False,False,True,True,False,True,True,change_to_left,0.001006013204312,3.30229878425598,129,3,False,False,
keep,True,False,False,True,True,False,True,True,keep,0.001355453739983,3.28846454620361,129,4,False,True,
keep,True,False,False,True,True,False,True,True,change_to_right,0.999339286049602,3.26927924156189,129,5,False,True,
keep,True,False,False,True,True,False,True,True,cruise,0.999339286049602,3.2850022315979,129,5,False,True,
keep,True,False,False,True,True,True,False,True,keep,0.001433654485835,3.25988960266113,130,1,False,True,*
keep,True,False,False,True,True,True,False,True,swerve_right,0.500108609121909,3.25103807449341,130,2,False,False,
keep,True,False,False,True,True,True,False,True,swerve_left,0.500108609121909,3.27960681915283,130,3,False,False,
keep,True,False,False,True,True,True,False,True,change_to_left,0.999211836582048,3.25914788246155,130,4,False,True,
keep,True,False,False,True,True,True,False,True,change_to_right,0.999212840117287,3.26529860496521,130,5,False,True,
keep,True,False,False,True,True,True,False,True,cruise,0.999214098860571,3.27074933052063,130,6,False,True,
change_to_left,True,False,False,True,True,True,True,True,swerve_right,0.001000562446297,3.4303126335144,131,1,False,False,*
change_to_left,True,False,False,True,True,True,True,True,swerve_left,0.001004321334654,3.35897946357727,131,2,False,False,
change_to_left,True,False,False,True,True,True,True,True,keep,0.001023965961064,3.31777024269104,131,3,False,False,
change_to_left,True,False,False,True,True,True,True,True,change_to_left,0.002563433633383,3.26666164398193,131,4,False,True,
change_to_left,True,False,False,True,True,True,True,True,change_to_right,0.9994371196591,3.23748874664307,131,5,False,True,
change_to_left,True,False,False,True,True,True,True,True,cruise,0.99943912917218,3.25604248046875,131,6,False,True,
keep,True,False,False,True,True,True,True,True,swerve_right,0.001000560340881,3.42842960357666,132,1,False,False,*
keep,True,False,False,True,True,True,True,True,swerve_left,0.001004314160844,3.38826084136963,132,2,False,False,
keep,True,False,False,True,True,True,True,True,change_to_left,0.001846020784877,3.36947298049927,132,3,False,False,
keep,True,False,False,True,True,True,True,True,keep,0.002561324190402,3.40887093544006,132,4,False,True,
keep,True,False,False,True,True,True,True,True,change_to_right,0.999436531605939,3.40792870521545,132,5,False,True,
keep,True,False,False,True,True,True,True,True,cruise,0.999438538409442,3.37328386306763,132,6,False,True,
cruise,True,False,True,False,False,False,False,True,swerve_right,0.000999335499297,3.41274213790894,133,1,False,False,*
cruise,True,False,True,False,False,False,False,True,cruise,0.001334838954396,3.37580513954163,133,2,False,True,
cruise,True,False,True,False,False,False,False,True,keep,0.50008383386561,3.41287779808044,133,3,False,False,
cruise,True,False,True,False,False,False,False,True,swerve_left,0.50008383386561,3.38841342926025,133,3,False,False,
cruise,True,False,True,False,False,False,False,True,change_to_left,0.999334037564378,3.37180519104004,133,4,False,True,
cruise,True,False,True,False,False,False,False,True,change_to_right,0.999334037564378,3.43988990783691,133,5,False,True,
keep,True,False,True,False,False,False,False,True,cruise,0.000999029679861,3.3767786026001,134,1,False,False,*
keep,True,False,True,False,False,False,False,True,swerve_right,0.000999144428117,3.42847895622253,134,2,False,False,
keep,True,False,True,False,False,False,False,True,swerve_left,0.500035946662999,3.37576675415039,134,3,False,False,
keep,True,False,True,False,False,False,False,True,keep,0.572073057365093,3.41632771492004,134,4,False,True,
keep,True,False,True,False,False,False,False,True,change_to_left,0.999143801348899,3.37947368621826,134,5,False,True,
keep,True,False,True,False,False,False,False,True,change_to_right,0.9991438013489,3.39996910095215,134,6,False,True,
cruise,True,False,True,False,False,False,True,True,swerve_left,0.000999336094893,3.43502187728882,135,1,False,False,*
cruise,True,False,True,False,False,False,True,True,keep,0.000999336094893,3.41663789749146,135,2,False,False,
cruise,True,False,True,False,False,False,True,True,cruise,0.001335772384789,3.43870663642883,135,3,False,True,
cruise,True,False,True,False,False,False,True,True,swerve_right,0.500083983095057,3.40420460700989,135,4,False,False,
cruise,True,False,True,False,False,False,True,True,change_to_left,0.999334434082943,3.4196891784668,135,5,False,True,
cruise,True,False,True,False,False,False,True,True,change_to_right,0.999334434082943,3.42116332054138,135,5,False,True,
keep,True,False,True,False,False,False,True,True,cruise,0.000999336094893,3.45661091804504,136,1,False,False,
keep,True,False,True,False,False,False,True,True,swerve_left,0.000999336094893,3.44950532913208,136,1,False,False,*
keep,True,False,True,False,False,False,True,True,keep,0.001335772384789,3.40127635002136,136,2,False,True,
keep,True,False,True,False,False,False,True,True,swerve_right,0.500083983095057,3.27802515029907,136,3,False,False,
keep,True,False,True,False,False,False,True,True,change_to_left,0.999334434082942,3.4428596496582,136,4,False,True,
keep,True,False,True,False,False,False,True,True,change_to_right,0.999334434082943,3.39117217063904,136,5,False,True,
cruise,True,False,True,False,False,True,False,True,swerve_right,0.000999337982046,3.25107431411743,137,1,False,False,*
cruise,True,False,True,False,False,True,False,True,cruise,0.001337331639239,3.32304763793945,137,2,False,True,
cruise,True,False,True,False,False,True,False,True,swerve_left,0.500084456104411,3.28770446777344,137,3,False,False,
cruise,True,False,True,False,False,True,False,True,keep,0.500084456104411,3.26979160308838,137,4,False,False,
cruise,True,False,True,False,False,True,False,True,change_to_left,0.9993346491354,3.31140685081482,137,5,False,True,
cruise,True,False,True,False,False,True,False,True,change_to_right,0.9993346491354,3.30893850326538,137,6,False,True,
keep,True,False,True,False,False,True,False,True,swerve_right,0.000999145338257,3.27733135223389,138,1,False,False,*
keep,True,False,True,False,False,True,False,True,cruise,0.000999432720505,3.27949714660645,138,2,False,False,
keep,True,False,True,False,False,True,False,True,swerve_left,0.500036174766799,3.30120539665222,138,3,False,False,
keep,True,False,True,False,False,True,False,True,keep,0.572530405472386,3.25586271286011,138,4,False,True,
keep,True,False,True,False,False,True,False,True,change_to_right,0.999143910684194,3.28890705108643,138,5,False,True,
keep,True,False,True,False,False,True,False,True,change_to_left,0.999143910684194,3.27358150482178,138,6,False,True,
cruise,True,False,True,False,False,True,True,True,keep,0.000999353468499,3.32338047027588,139,1,False,False,*
cruise,True,False,True,False,False,True,True,True,swerve_left,0.000999353468499,3.28420996665955,139,1,False,False,
cruise,True,False,True,False,False,True,True,True,cruise,0.001352880068854,3.30967354774475,139,2,False,True,
cruise,True,False,True,False,False,True,True,True,swerve_right,0.500088337395795,3.32529449462891,139,3,False,False,
cruise,True,False,True,False,False,True,True,True,change_to_left,0.999336815748222,3.25839114189148,139,4,False,True,
cruise,True,False,True,False,False,True,True,True,change_to_right,0.999340235924201,3.28523302078247,139,5,False,True,
keep,True,False,True,False,False,True,True,True,swerve_left,0.000999353459586,3.24818634986877,140,1,False,False,*
keep,True,False,True,False,False,True,True,True,cruise,0.001005962101553,3.26661157608032,140,2,False,False,
keep,True,False,True,False,False,True,True,True,keep,0.001352871119222,3.31293201446533,140,3,False,True,
keep,True,False,True,False,False,True,True,True,swerve_right,0.500088335161735,3.30423378944397,140,4,False,False,
keep,True,False,True,False,False,True,True,True,change_to_left,0.999336807255413,3.27323484420776,140,5,False,True,
keep,True,False,True,False,False,True,True,True,change_to_right,0.999340227344895,3.30703687667847,140,6,False,True,
cruise,True,False,True,False,True,False,False,True,swerve_right,0.00099935923711,3.2836320400238,141,1,False,False,*
cruise,True,False,True,False,True,False,False,True,cruise,0.001358671765498,3.27781128883362,141,2,False,True,
cruise,True,False,True,False,True,False,False,True,keep,0.500089783153523,3.29961347579956,141,3,False,False,
cruise,True,False,True,False,True,False,False,True,swerve_left,0.500089783153523,3.27718424797058,141,3,False,False,
cruise,True,False,True,False,True,False,False,True,change_to_left,0.999336808732305,3.26906061172485,141,4,False,True,
cruise,True,False,True,False,True,False,False,True,change_to_right,0.999342570270446,3.28841471672058,141,5,False,True,
keep,True,False,True,False,True,False,False,True,swerve_right,0.000999153051212,3.29517078399658,142,1,False,False,*
keep,True,False,True,False,True,False,False,True,cruise,0.001002981497724,3.27204942703247,142,2,False,False,
keep,True,False,True,False,True,False,False,True,swerve_left,0.500038107825505,3.27101540565491,142,3,False,False,
keep,True,False,True,False,True,False,False,True,keep,0.576406188073564,3.28988146781921,142,4,False,True,
keep,True,False,True,False,True,False,False,True,change_to_left,0.999143531645097,3.26994109153748,142,5,False,True,
keep,True,False,True,False,True,False,False,True,change_to_right,0.999145977089277,3.29716396331787,142,6,False,True,
cruise,True,False,True,False,True,False,True,True,keep,0.000999338916956,3.25798368453979,143,1,False,False,
cruise,True,False,True,False,True,False,True,True,swerve_left,0.000999338916956,3.32362294197083,143,1,False,False,*
cruise,True,False,True,False,True,False,True,True,cruise,0.00133827029083,3.30622625350952,143,2,False,True,
cruise,True,False,True,False,True,False,True,True,swerve_right,0.500084690416199,3.26497769355774,143,3,False,False,
cruise,True,False,True,False,True,False,True,True,change_to_right,0.999335045618266,3.29210233688354,143,4,False,True,
cruise,True,False,True,False,True,False,True,True,change_to_left,0.999335045618266,3.26548552513123,143,5,False,True,
keep,True,False,True,False,True,False,True,True,swerve_left,0.0009993389157,3.28960919380188,144,1,False,False,*
keep,True,False,True,False,True,False,True,True,cruise,0.001000280222217,3.30689930915833,144,2,False,False,
keep,True,False,True,False,True,False,True,True,keep,0.001338269029849,3.2672336101532,144,3,False,True,
keep,True,False,True,False,True,False,True,True,swerve_right,0.500084690101425,3.26476764678955,144,4,False,False,
keep,True,False,True,False,True,False,True,True,change_to_left,0.9993350443767,3.283686876297,144,5,False,True,
keep,True,False,True,False,True,False,True,True,change_to_right,0.9993350443767,3.26683211326599,144,5,False,True,
cruise,True,False,True,False,True,True,False,True,swerve_right,0.000999291769063,3.2621054649353,145,1,False,False,*
cruise,True,False,True,False,True,True,False,True,cruise,0.001655097814376,3.2636923789978,145,2,False,True,
cruise,True,False,True,False,True,True,False,True,keep,0.500163942315474,3.25963115692139,145,3,False,False,
cruise,True,False,True,False,True,True,False,True,swerve_left,0.500163942315474,3.30505537986755,145,3,False,False,
cruise,True,False,True,False,True,True,False,True,change_to_left,0.999385197816748,3.30911564826965,145,4,False,True,
cruise,True,False,True,False,True,True,False,True,change_to_right,0.999386661822829,3.26188683509827,145,5,False,True,
keep,True,False,True,False,True,True,False,True,swerve_right,0.000999110614908,3.24527049064636,146,1,False,False,*
keep,True,False,True,False,True,True,False,True,cruise,0.001062593965099,3.29466104507446,146,2,False,False,
